Id,Listing_URL,Name,Property_Type,Room_Type,Min_Nights,Max_Nights,Cancellation_Policy,Accomodates,Total_Bedrooms,Total_Beds,Availability_365,Price,Security_Deposit,Cleaning_fee,Guests_Included,Number_of_Reviews,Review_Scores,Amenities,Host_Id,Host_Name,Country,Longitude,Latitude,Is_location_exact
28835255,https://www.airbnb.com/rooms/28835255,Brand NEW Designer Home * In The ♥ Of Porto*,Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,4,2,2,301,100,0,15,1,6,97.0,"TV, Wifi, Air conditioning, Kitchen, First aid kit, Fire extinguisher, Essentials, Shampoo, Hair dryer",211288528,Torres,Portugal,-8.61553,41.14292,True
29115543,https://www.airbnb.com/rooms/29115543,"Yurbban Suite Terrace, Breakfast Included",Boutique hotel,Private room,1,1125,flexible,2,1,1,298,89,0,0,2,0,95.0,"TV, Internet, Wifi, Air conditioning, Pool, Paid parking off premises, Gym, Breakfast, Elevator, Buzzer/wireless intercom, Heating, Washer, Dryer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Smart lock, Hot water, Ethernet connection, Luggage dropoff allowed",210668649,Marc De Yurbban Passage,Spain,2.17705,41.38934,False
29147263,https://www.airbnb.com/rooms/29147263,Lujoso apartamento ideal familias (8 pax),Serviced apartment,Entire home/apt,2,360,flexible,8,5,5,60,1240,500,0,1,1,95.0,"TV, Wifi, Air conditioning, Kitchen, Pets allowed, Gym, Elevator, Indoor fireplace, Heating, Washer, Dryer, Safety card, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace",1405013,"Bcn Clols Apartments, S.L.",Spain,2.17189,41.3935,True
28858231,https://www.airbnb.com/rooms/28858231,Fiona,Apartment,Entire home/apt,30,90,flexible,6,3,3,0,47,0,0,1,0,95.0,"TV, Kitchen, Elevator, Heating, Washer, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Beachfront",193092631,Jime,Spain,2.21568,41.41098,True
28993950,https://www.airbnb.com/rooms/28993950,"STUDIO AT GLOUCESTER RD. , CAUSEWAY BAY, HK",Serviced apartment,Entire home/apt,28,1125,strict_14_with_grace_period,2,0,1,364,557,0,150,1,0,95.0,"TV, Wifi, Air conditioning, Elevator, Essentials, Host greets you",138649185,Paridhi,Hong Kong,114.17657,22.27935,False
2934080,https://www.airbnb.com/rooms/2934080,Alugo casa para temporada da copa,House,Entire home/apt,1,1125,strict_14_with_grace_period,10,3,5,365,1100,11320,0,1,0,95.0,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Smoking allowed, Family/kid friendly, Washer",14981492,Rogério,Brazil,-43.35305406070436,-22.960144617771412,False
29474090,https://www.airbnb.com/rooms/29474090,Art Style Apartment & Rooftop Garden,Apartment,Entire home/apt,3,1125,flexible,4,2,3,158,120,0,0,1,3,100.0,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Elevator, Buzzer/wireless intercom, Washer, Dryer, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Wide hallway clearance, Wide doorway, Well-lit path to entrance, Step-free access, Wide clearance to bed, Step-free access, Host greets you, Handheld shower head",175327086,Joao,Portugal,-8.62978,41.15477,False
29109214,https://www.airbnb.com/rooms/29109214,Beautiful Studio Room located in Quarry Bay,Apartment,Private room,2,5,flexible,2,0,1,344,298,0,0,1,3,87.0,"Air conditioning, Kitchen, Heating, Smoke detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers",187221845,Ann,Hong Kong,114.21121,22.28696,True
29128630,https://www.airbnb.com/rooms/29128630,Old port condo near everything,Condominium,Entire home/apt,7,1125,flexible,3,1,1,173,174,0,0,1,0,95.0,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Pets allowed, Elevator, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water",15423700,Samuel,Canada,-73.55434,45.51226,True
2949309,https://www.airbnb.com/rooms/2949309,Spacious 1BR heart of Copacabana,Apartment,Entire home/apt,2,1125,strict_14_with_grace_period,4,1,2,0,250,600,120,1,3,93.0,"Internet, Wifi, Air conditioning, Kitchen, Smoking allowed, Doorman, Elevator, Buzzer/wireless intercom, Family/kid friendly, Washer, Essentials, Hangers, Hair dryer, Iron",15055734,Guilherme,Brazil,-43.18807897048011,-22.966199032846383,True
29503086,https://www.airbnb.com/rooms/29503086,"Brand New Furnished Studio near Beach, CUHK, Malls",Condominium,Entire home/apt,29,120,strict_14_with_grace_period,2,0,1,148,604,2000,400,1,4,100.0,"Wifi, Air conditioning, Pool, Kitchen, Gym, Elevator, Heating, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Laptop friendly workspace, Hot water, Long term stays allowed, Cleaning before checkout, Other, Paid parking on premises",222179814,Annie,Hong Kong,114.23549,22.42452,True
29150428,https://www.airbnb.com/rooms/29150428,STUDIO AT THE PRICE OF A ROOM,Guest suite,Private room,3,1125,flexible,4,1,1,313,78,0,30,2,12,82.0,"Wifi, Air conditioning, Kitchen, Heating, Essentials, Hangers, Hair dryer, Iron, Self check-in, Smart lock, Private living room, Private entrance",5144517,Fernando,Spain,2.17525,41.3776,True
29358615,https://www.airbnb.com/rooms/29358615,"İstanbul, Fatih,  Beyazıt, Taksim, Eminonu, Balat.",Apartment,Private room,2,5,flexible,1,1,1,267,100,0,0,1,1,100.0,"Wifi, Kitchen, Breakfast, Heating, Washer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Pocket wifi, Refrigerator, Cooking basics, Garden or backyard, Luggage dropoff allowed, Host greets you",66027345,Muhlise,Turkey,28.93034,41.00386,False
29412913,https://www.airbnb.com/rooms/29412913,Quarto casal com linda vista da cidade e da Praia,Apartment,Private room,1,59,flexible,2,1,1,115,20,0,0,1,0,95.0,"TV, Wifi, Kitchen, Elevator, Free street parking, Fire extinguisher, Essentials, Private living room, Private entrance, Hot water, Host greets you",96213090,Kleber,Portugal,-8.76786,41.38057,False
29456207,https://www.airbnb.com/rooms/29456207,Luxury Furnished  Residence Flat Teşvikiye Street,Serviced apartment,Entire home/apt,2,30,flexible,4,2,4,363,902,0,0,1,1,80.0,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Smoking allowed, Pets allowed, Elevator, Hot tub, Heating, Washer, Dryer, Smoke detector, Safety card, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water, Luggage dropoff allowed, Host greets you",221876203,Tülay,Turkey,28.9922,41.05091,True
29626173,https://www.airbnb.com/rooms/29626173,Tucson Suites,Apartment,Entire home/apt,12,300,flexible,5,3,6,66,85,300,110,1,0,95.0,"TV, Wifi, Air conditioning, Kitchen, Breakfast, Elevator, Heating, Washer, Dryer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace",2819397,Leslie & Quique,Spain,2.1723,41.40404,True
29662239,https://www.airbnb.com/rooms/29662239,Lovely Single room in heart of Wan Chai,Apartment,Private room,1,1125,strict_14_with_grace_period,1,1,1,57,338,0,99,1,22,97.0,"Wifi, Air conditioning, Kitchen, Breakfast, Heating, Washer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, Hot water, Bed linens, Extra pillows and blankets",10467304,Claire,Hong Kong,114.1741,22.27714,False
29788008,https://www.airbnb.com/rooms/29788008,cuellarthérion,Apartment,Private room,2,5,flexible,2,1,1,363,21,0,0,1,0,95.0,"Wifi, Air conditioning, Kitchen, Smoking allowed, Breakfast, Heating, Washer, Smoke detector, Essentials, Laptop friendly workspace",157825767,Alt,Canada,-73.61847,45.54062,True
29821233,https://www.airbnb.com/rooms/29821233,"1BR in Le Plateau : Restos, Coffee, bagels. BOOK➡️",Condominium,Entire home/apt,2,1125,flexible,2,1,1,0,150,0,40,1,1,100.0,"TV, Wifi, Air conditioning, Kitchen, Gym, Heating, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water, Bed linens, Extra pillows and blankets",33154844,Mike,Canada,-73.58021,45.53822,True
29848645,https://www.airbnb.com/rooms/29848645,Elegant Boavista,Apartment,Entire home/apt,3,60,moderate,4,0,2,130,34,0,0,1,2,60.0,"TV, Wifi, Kitchen, Smoking allowed, Heating, Washer, Essentials, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Private entrance",189523357,Paulo,Portugal,-8.62674,41.16256,True
29840640,https://www.airbnb.com/rooms/29840640,C5 Cameron Comfort Single Room (N),Apartment,Private room,1,1125,strict_14_with_grace_period,1,1,1,288,400,0,0,1,14,99.0,"TV, Wifi, Air conditioning, Elevator, First aid kit, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hair dryer",215993891,Winnie,Hong Kong,114.17557,22.29897,False
29912167,https://www.airbnb.com/rooms/29912167,"Metro, metrobüs, tramvay, otobüs, dolmuş 1 dakika",Apartment,Private room,1,1125,flexible,2,1,2,179,264,0,0,1,0,95.0,"TV, Kitchen, Heating, Suitable for events, Washer, First aid kit, Fire extinguisher, Essentials, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water",223988779,Gul,Turkey,28.845860000000002,40.99167,False
29896780,https://www.airbnb.com/rooms/29896780,春遊大优惠 旺角CBD核心区 商旅首选 简约舒适大三居,Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,8,3,3,37,1963,0,204,1,3,80.0,"TV, Wifi, Air conditioning, Kitchen, Elevator, Washer, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Smart lock, Private entrance",150356923,Rachael,Hong Kong,114.17219,22.32093,True
2990911,https://www.airbnb.com/rooms/2990911,Room for 2- 200m from the beach!,Apartment,Private room,2,1125,moderate,2,1,2,0,328,0,0,1,0,95.0,"Internet, Wifi, Air conditioning, Kitchen, Doorman, Elevator, Buzzer/wireless intercom, First aid kit, Essentials",1415969,Roberta,Brazil,-43.31315291150412,-23.01290276363715,False
29844546,https://www.airbnb.com/rooms/29844546,Quarto charmoso em apartamento bem localizado.,Apartment,Private room,1,1125,flexible,4,1,3,323,86,500,50,2,0,95.0,"TV, Wifi, Air conditioning, Kitchen, Breakfast, Suitable for events, Washer, Safety card, Essentials, Shampoo, Lock on bedroom door, Hangers, Iron, Laptop friendly workspace, Private living room, Hot water, Bed linens, Host greets you",224461048,Anabella,Brazil,-43.185673567057876,-22.91888291225681,True
29837246,https://www.airbnb.com/rooms/29837246,L'etoile de Mer TST 海の星宿 尖沙咀 Single Mixed Capsule,Bed and breakfast,Shared room,1,1125,strict_14_with_grace_period,12,1,1,181,400,0,0,1,29,94.0,"TV, Internet, Wifi, Air conditioning, Elevator, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad",224421162,Etoiletst,Hong Kong,114.17314,22.29939,False
29859603,https://www.airbnb.com/rooms/29859603,Poplar Street Luxury Studio *1C,Serviced apartment,Entire home/apt,60,1125,strict_14_with_grace_period,2,0,1,310,518,3900,240,1,0,95.0,"TV, Wifi, Air conditioning, Kitchen, Washer, Dryer, Essentials, Hangers, Other",14861546,Tane Residence,Hong Kong,114.16738,22.32707,True
29826541,https://www.airbnb.com/rooms/29826541,Havaalanı na yakın,Serviced apartment,Private room,1,1125,flexible,3,2,3,169,100,0,0,1,0,95.0,"TV, Wifi, Kitchen, Elevator, Heating, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Hot water",224355367,Metin,Turkey,29.29397,40.9148,False
29870769,https://www.airbnb.com/rooms/29870769,Deluxe 2 Bedroom Apartment in the Eixample District in lovely Barcelona!,Aparthotel,Entire home/apt,1,1125,moderate,4,2,3,286,149,0,0,1,6,84.0,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Elevator, Heating, Washer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Luggage dropoff allowed, Long term stays allowed, Handheld shower head",224473054,Short Stay Group,Spain,2.16948,41.39093,False
29879141,https://www.airbnb.com/rooms/29879141,Apartment Eixample Sants Station,Apartment,Entire home/apt,4,31,strict_14_with_grace_period,5,3,3,101,50,150,60,3,12,95.0,"TV, Wifi, Air conditioning, Kitchen, Smoking allowed, Elevator, Heating, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Bathtub, High chair, Crib, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven",224692065,Monica,Spain,2.14553,41.37978,True
2991893,https://www.airbnb.com/rooms/2991893,Sunny penthouse with Parking,Apartment,Entire home/apt,2,60,strict_14_with_grace_period,5,3,3,140,75,150,45,2,275,97.0,"TV, Internet, Wifi, Air conditioning, Kitchen, Free parking on premises, Elevator, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Dryer, First aid kit, Fire extinguisher, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Outlet covers, Bathtub, Baby bath, High chair, Window guards, Crib, Pack ’n Play/travel crib, Room-darkening shades, Children’s dinnerware, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Step-free access, Step-free access, Host greets you",6092480,"Alex, Javi & Pilar",Spain,2.16603,41.37575,True
29872103,https://www.airbnb.com/rooms/29872103,One Bedroom Apartment (4pers) near Sagrada Familia,Aparthotel,Entire home/apt,1,1125,moderate,4,1,2,315,219,0,0,1,1,100.0,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Elevator, Heating, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Luggage dropoff allowed, Long term stays allowed, Handheld shower head",223664047,Short Stay Group,Spain,2.17374,41.40361,False
2989860,https://www.airbnb.com/rooms/2989860,Superhost* Elegant Ocean View Waikiki Ilikai Hotel,Apartment,Entire home/apt,1,1125,strict_14_with_grace_period,2,1,1,322,199,150,125,2,65,98.0,"TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Paid parking off premises, Elevator, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, 24-hour check-in, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, Hot water, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Oven, Stove, Patio or balcony, Luggage dropoff allowed, Long term stays allowed, Beachfront, Paid parking on premises",2649097,Annie,United States,-157.83638,21.28315,True
29897994,https://www.airbnb.com/rooms/29897994,Happy People Plaza España - 4 bedroom (3),Apartment,Entire home/apt,1,1125,super_strict_30,8,4,6,343,250,300,45,8,0,95.0,"Elevator, Family/kid friendly, Safety card, Essentials, Room-darkening shades",214259838,Happy People,Spain,2.13918,41.37656,False
29856236,https://www.airbnb.com/rooms/29856236,Condomínio à 10 metros do RioCentro portão 2.,Condominium,Entire home/apt,2,7,flexible,2,1,1,83,160,385,40,1,1,100.0,"Kitchen, Free parking on premises, Elevator, Washer, Essentials, Hangers, Bed linens",36044229,Andrea,Brazil,-43.414751046909124,-22.972346265020736,True
29840058,https://www.airbnb.com/rooms/29840058,Bedroom /City Center /Close touristc places,Apartment,Private room,1,1125,moderate,2,1,2,331,39,0,0,1,5,88.0,"TV, Wifi, Kitchen, Smoking allowed, Elevator, Heating, Washer, Dryer, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Bed linens, Extra pillows and blankets",199972434,Enrique/Mathi,Spain,2.15344,41.37972,False
29863999,https://www.airbnb.com/rooms/29863999,"Cosy apartment in perfect location, in Cihangir!",Apartment,Private room,2,1125,flexible,2,1,1,179,179,0,0,1,1,95.0,"TV, Wifi, Kitchen, Smoking allowed, Heating, Washer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Hot water",43429774,Idil,Turkey,28.98368,41.03132,False
29877023,https://www.airbnb.com/rooms/29877023,"Cozy apartment in Nisantasi,center of Istanbul.",Apartment,Private room,1,1125,flexible,1,1,1,0,79,596,0,1,2,100.0,"Wifi, Kitchen, Heating, Washer, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Private living room, Hot water, Bed linens",224676205,Maral,Turkey,28.99159,41.05255,False
29959482,https://www.airbnb.com/rooms/29959482,Porto Forrester Apartment,Apartment,Entire home/apt,1,1125,flexible,3,1,2,317,43,0,20,2,7,97.0,"TV, Wifi, Kitchen, Elevator, Free street parking, Heating, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, High chair, Children’s books and toys, Pack ’n Play/travel crib, Hot water, Long term stays allowed, Host greets you",57316483,Susana,Portugal,-8.62028,41.16052,True
